CZAS	TEMP_SONDA	TEMP_POMIESZCZENIE	TEMP_ESP32	REG_VL	REG_Alarm_1	REG_Alarm_2	REG_Alarm_3	REG_HMI_D1_ERROR	REG_HMI_D2_ERROR	pusty	REG_HMI_D3_ERROR	REG_MaxDS_1	REG_MinDS_1	REG_MaxDS_2	REG_MinDS_2	REG_MaxDS_3	REG_MinDS_3	REG_IleCzujnikow	REG_Alarm_VL	REG_IleDetali	REG_VLMaxPomiar	REG_VLMinPomiar	REG_MaxAnalowgowyOdczyt	REG_MaxOdczytFiltr	REG_PrzekroczenieWartosc	REG_MaxAlarm
19:05:32	2762	2525	2312	181	0	0	0	0	0	0	0	2762	2750	2531	2506	2318	2306	3	0	1	198	178	1652	9	145	0	
19:05:33	2762	2531	2312	183	0	0	0	0	0	0	0	2762	2750	2531	2506	2318	2306	3	0	1	198	178	1680	19	147	0	
19:05:34	2762	2525	2312	183	0	0	0	0	0	0	0	2762	2750	2531	2506	2318	2306	3	0	1	198	178	1535	126	149	0	
19:05:35	2762	2525	2312	182	0	0	0	0	0	0	0	2762	2750	2531	2506	2318	2306	3	0	1	198	178	1665	4	150	0	
19:05:36	2762	2531	2312	183	0	0	0	0	0	0	0	2762	2750	2531	2506	2318	2306	3	0	1	198	178	0	1661	151	1	
19:05:37	2762	2531	2312	182	0	0	0	0	0	0	0	2762	2750	2531	2506	2318	2306	3	0	1	198	178	1588	73	152	0	
19:05:38	2762	2531	2312	182	0	0	0	0	0	0	0	2762	2750	2531	2506	2318	2306	3	0	1	198	178	1787	126	152	0	
19:05:39	2762	2525	2312	184	0	0	0	0	0	0	0	2762	2750	2531	2506	2318	2306	3	0	1	198	178	1616	45	154	0	
19:05:40	2762	2525	2312	183	0	0	0	0	0	0	0	2762	2750	2531	2506	2318	2306	3	0	1	198	178	1405	256	154	0	
19:05:41	2762	2525	2312	183	0	0	0	0	0	0	0	2762	2750	2531	2506	2318	2306	3	0	1	198	178	1498	163	155	0	
19:05:42	2762	2531	2312	182	0	0	0	0	0	0	0	2762	2750	2531	2506	2318	2306	3	0	1	198	178	1766	105	155	0	
19:05:43	2762	2531	2312	182	0	0	0	0	0	0	0	2762	2750	2531	2506	2318	2306	3	0	1	198	178	1883	222	156	0	
19:05:44	2762	2525	2318	183	0	0	0	0	0	0	0	2762	2750	2531	2506	2318	2306	3	0	1	198	178	1889	228	157	0	
19:05:45	2762	2525	2318	183	0	0	0	0	0	0	0	2762	2750	2531	2506	2318	2306	3	0	1	198	178	1519	142	157	0	
19:05:46	2762	2531	2318	183	0	0	0	0	0	0	0	2762	2750	2531	2506	2318	2306	3	0	1	198	178	1761	100	157	0	
19:05:47	2768	2525	2318	182	0	0	0	0	0	0	0	2768	2750	2531	2506	2318	2306	3	0	1	198	178	1776	115	158	0	
19:05:48	2762	2531	2318	183	0	0	0	0	0	0	0	2768	2750	2531	2506	2318	2306	3	0	1	198	178	0	1661	158	1	
19:05:49	2762	2531	2318	184	0	0	0	0	0	0	0	2768	2750	2531	2506	2318	2306	3	0	1	198	178	1511	150	159	0	
19:05:50	2768	2531	2318	183	0	0	0	0	0	0	0	2768	2750	2531	2506	2318	2306	3	0	1	198	178	1616	45	161	0	
19:05:51	2762	2525	2318	183	0	0	0	0	0	0	0	2768	2750	2531	2506	2318	2306	3	0	1	198	178	1799	138	162	0	
19:05:53	2762	2531	2318	183	0	0	0	0	0	0	0	2768	2750	2531	2506	2318	2306	3	0	1	198	178	1595	66	162	0	
19:05:54	2768	2531	2318	182	0	0	0	0	0	0	0	2768	2750	2531	2506	2318	2306	3	0	1	198	178	1535	126	162	0	
19:05:55	2768	2531	2318	182	0	0	0	0	0	0	0	2768	2750	2531	2506	2318	2306	3	0	1	198	178	1569	92	162	0	
19:05:56	2762	2531	2318	182	0	0	0	0	0	0	0	2768	2750	2531	2506	2318	2306	3	0	1	198	178	1558	103	164	0	
19:05:57	2762	2531	2318	183	0	0	0	0	0	0	0	2768	2750	2531	2506	2318	2306	3	0	1	198	178	973	688	164	0	
19:05:58	2768	2531	2318	182	0	0	0	0	0	0	0	2768	2750	2531	2506	2318	2306	3	0	1	198	178	1401	260	164	0	
19:05:59	2768	2531	2318	183	0	0	0	0	0	0	0	2768	2750	2531	2506	2318	2306	3	0	1	198	178	162	1499	164	0	
19:06:00	2768	2531	2325	183	0	0	0	0	0	0	0	2768	2750	2531	2506	2325	2306	3	0	1	198	178	1535	126	165	0	
19:06:01	2768	2531	2325	182	0	0	0	0	0	0	0	2768	2750	2531	2506	2325	2306	3	0	1	198	178	2125	464	167	0	
19:06:02	2762	2531	2325	182	0	0	0	0	0	0	0	2768	2750	2531	2506	2325	2306	3	0	1	198	178	1591	70	167	0	
19:06:03	2768	2531	2325	183	0	0	0	0	0	0	0	2768	2750	2531	2506	2325	2306	3	0	1	198	178	1568	93	167	0	
19:06:04	2768	2531	2325	183	0	0	0	0	0	0	0	2768	2750	2531	2506	2325	2306	3	0	1	198	178	1615	46	168	0	
19:06:05	2768	2531	2325	182	0	0	0	0	0	0	0	2768	2750	2531	2506	2325	2306	3	0	1	198	178	0	1661	169	1	
19:06:06	2768	2531	2325	183	0	0	0	0	0	0	0	2768	2750	2531	2506	2325	2306	3	0	1	198	178	1820	159	170	0	
19:06:07	2768	2531	2325	183	0	0	0	0	0	0	0	2768	2750	2531	2506	2325	2306	3	0	1	198	178	1679	18	170	0	
19:06:08	2768	2531	2325	182	0	0	0	0	0	0	0	2768	2750	2531	2506	2325	2306	3	0	1	198	178	1806	145	170	0	
19:06:09	2768	2531	2325	184	0	0	0	0	0	0	0	2768	2750	2531	2506	2325	2306	3	0	1	198	178	1830	169	171	0	
19:06:10	2768	2531	2325	183	0	0	0	0	0	0	0	2768	2750	2531	2506	2325	2306	3	0	1	198	178	219	1442	172	0	
19:06:11	2768	2531	2325	181	0	0	0	0	0	0	0	2768	2750	2531	2506	2325	2306	3	0	1	198	178	1522	139	174	0	
19:06:12	2768	2531	2325	183	0	0	0	0	0	0	0	2768	2750	2531	2506	2331	2306	3	0	1	198	178	0	1661	176	1	
19:06:13	2768	2531	2331	182	0	0	0	0	0	0	0	2768	2750	2531	2506	2331	2306	3	0	1	198	178	1610	51	177	0	
19:06:15	2768	2531	2331	183	0	0	0	0	0	0	0	2768	2750	2531	2506	2331	2306	3	0	1	198	178	1584	77	177	0	
19:06:16	2768	2537	2331	182	0	0	0	0	0	0	0	2768	2750	2537	2506	2331	2306	3	0	1	198	178	1901	240	177	0	
19:06:17	2768	2537	2331	183	0	0	0	0	0	0	0	2768	2750	2537	2506	2331	2306	3	0	1	198	178	1591	70	177	0	
19:06:18	2768	2537	2331	183	0	0	0	0	0	0	0	2768	2750	2537	2506	2331	2306	3	0	1	198	178	0	1661	177	1	
19:06:19	2768	2531	2331	183	0	0	0	0	0	0	0	2768	2750	2537	2506	2331	2306	3	0	1	198	178	2150	489	180	0	
19:06:20	2768	2531	2331	182	0	0	0	0	0	0	0	2768	2750	2537	2506	2331	2306	3	0	1	198	178	0	1661	180	1	
19:06:21	2768	2531	2331	183	0	0	0	0	0	0	0	2768	2750	2537	2506	2337	2306	3	0	1	198	178	1797	136	181	0	
19:06:22	2768	2531	2337	182	0	0	0	0	0	0	0	2768	2750	2537	2506	2337	2306	3	0	1	198	178	1586	75	182	0	
19:06:23	2768	2537	2337	183	0	0	0	0	0	0	0	2768	2750	2537	2506	2337	2306	3	0	1	198	178	2286	625	182	0	
19:06:24	2768	2531	2337	183	0	0	0	0	0	0	0	2768	2750	2537	2506	2337	2306	3	0	1	198	178	1518	143	183	0	
19:06:25	2768	2531	2337	183	0	0	0	0	0	0	0	2768	2750	2537	2506	2337	2306	3	0	1	198	178	1602	59	186	0	
19:06:26	2768	2537	2337	182	0	0	0	0	0	0	0	2768	2750	2537	2506	2337	2306	3	0	1	198	178	1581	80	187	0	
19:06:27	2768	2537	2337	183	0	0	0	0	0	0	0	2768	2750	2537	2506	2337	2306	3	0	1	198	178	1616	45	188	0	
19:06:28	2775	2537	2337	182	0	0	0	0	0	0	0	2775	2750	2537	2506	2337	2306	3	0	1	198	178	1789	128	188	0	
19:06:29	2768	2537	2337	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2337	2306	3	0	1	198	178	1659	2	189	0	
19:06:30	2768	2531	2343	184	0	0	0	0	0	0	0	2775	2750	2537	2506	2343	2306	3	0	1	198	178	1417	244	192	0	
19:06:31	2775	2537	2343	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2343	2306	3	0	1	198	178	1621	40	192	0	
19:06:32	2775	2531	2343	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2343	2306	3	0	1	198	178	1014	647	195	0	
19:06:33	2768	2531	2343	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2343	2306	3	0	1	198	178	0	1661	195	1	
19:06:34	2768	2531	2343	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2343	2306	3	0	1	198	178	1639	22	195	0	
19:06:35	2775	2531	2350	182	0	0	0	0	0	0	0	2775	2750	2537	2506	2350	2306	3	0	1	198	178	1585	76	195	0	
19:06:37	2768	2531	2350	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2350	2306	3	0	1	198	178	2528	867	195	0	
19:06:38	2768	2531	2350	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2350	2306	3	0	1	198	178	1751	90	195	0	
19:06:39	2775	2537	2350	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2350	2306	3	0	1	198	178	547	1114	196	0	
19:06:40	2768	2537	2350	184	0	0	0	0	0	0	0	2775	2750	2537	2506	2350	2306	3	0	1	198	178	2339	678	198	0	
19:06:41	2775	2537	2350	182	0	0	0	0	0	0	0	2775	2750	2537	2506	2350	2306	3	0	1	198	178	0	1661	200	1	
19:06:42	2775	2537	2350	182	0	0	0	0	0	0	0	2775	2750	2537	2506	2350	2306	3	0	1	198	178	1599	62	201	0	
19:06:43	2775	2537	2350	181	0	0	0	0	0	0	0	2775	2750	2537	2506	2350	2306	3	0	1	198	178	1591	70	202	0	
19:06:44	2775	2537	2356	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2356	2306	3	0	1	198	178	1633	28	202	0	
19:06:45	2775	2537	2356	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2356	2306	3	0	1	198	178	1465	196	202	0	
19:06:46	2775	2531	2356	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2356	2306	3	0	1	198	178	1535	126	203	0	
19:06:47	2775	2537	2356	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2356	2306	3	0	1	198	178	1726	65	204	0	
19:06:48	2775	2537	2356	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2362	2306	3	0	1	198	178	1820	159	204	0	
19:06:49	2775	2537	2356	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2362	2306	3	0	1	198	178	1791	130	204	0	
19:06:50	2775	2531	2362	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2362	2306	3	0	1	198	178	1596	65	204	0	
19:06:51	2775	2537	2362	182	0	0	0	0	0	0	0	2775	2750	2537	2506	2362	2306	3	0	1	198	178	1566	95	206	0	
19:06:52	2775	2537	2362	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2362	2306	3	0	1	198	178	1623	38	206	0	
19:06:53	2775	2537	2362	182	0	0	0	0	0	0	0	2775	2750	2537	2506	2362	2306	3	0	1	198	178	1534	127	207	0	
19:06:54	2775	2537	2362	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2362	2306	3	0	1	198	178	2450	789	207	0	
19:06:55	2775	2537	2362	184	0	0	0	0	0	0	0	2775	2750	2537	2506	2362	2306	3	0	1	198	178	0	1661	208	1	
19:06:56	2775	2537	2368	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2368	2306	3	0	1	198	178	1631	30	208	0	
19:06:57	2775	2537	2368	182	0	0	0	0	0	0	0	2775	2750	2537	2506	2368	2306	3	0	1	198	178	1581	80	208	0	
19:06:58	2775	2537	2368	182	0	0	0	0	0	0	0	2775	2750	2537	2506	2368	2306	3	0	1	198	178	1744	83	208	0	
19:06:59	2775	2537	2368	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2368	2306	3	0	1	198	178	1565	96	210	0	
19:07:00	2775	2537	2368	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2368	2306	3	0	1	198	178	0	1661	212	1	
19:07:01	2775	2537	2368	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2368	2306	3	0	1	198	178	1628	33	214	0	
19:07:02	2775	2537	2368	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2368	2306	3	0	1	198	178	346	1315	216	0	
19:07:03	2775	2537	2368	184	0	0	0	0	0	0	0	2775	2750	2537	2506	2368	2306	3	0	1	198	178	1587	74	219	0	
19:07:05	2775	2537	2368	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2368	2306	3	0	1	198	178	1805	144	220	0	
19:07:06	2775	2537	2368	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2368	2306	3	0	1	198	178	1378	283	221	0	
19:07:07	2775	2531	2375	182	0	0	0	0	0	0	0	2775	2750	2537	2506	2375	2306	3	0	1	198	178	1616	45	222	0	
19:07:08	2775	2537	2375	183	0	0	0	0	0	0	0	2775	2750	2537	2506	2375	2306	3	0	1	198	178	1485	176	224	0	
19:07:09	2775	2543	2375	183	0	0	0	0	0	0	0	2775	2750	2543	2506	2375	2306	3	0	1	198	178	0	1661	224	1	
19:07:10	2781	2537	2375	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2375	2306	3	0	1	198	178	1616	45	226	0	
19:07:11	2775	2537	2375	184	0	0	0	0	0	0	0	2781	2750	2543	2506	2375	2306	3	0	1	198	178	0	1661	226	1	
19:07:12	2775	2543	2375	184	0	0	0	0	0	0	0	2781	2750	2543	2506	2375	2306	3	0	1	198	178	1350	311	227	0	
19:07:13	2781	2537	2375	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2375	2306	3	0	1	198	178	1702	41	228	0	
19:07:14	2775	2537	2375	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2375	2306	3	0	1	198	178	0	1661	228	1	
19:07:15	2775	2537	2375	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2375	2306	3	0	1	198	178	1622	39	229	0	
19:07:16	2775	2537	2381	182	0	0	0	0	0	0	0	2781	2750	2543	2506	2381	2306	3	0	1	198	178	0	1661	231	1	
19:07:17	2775	2537	2375	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2381	2306	3	0	1	198	178	1638	23	231	0	
19:07:18	2775	2537	2381	182	0	0	0	0	0	0	0	2781	2750	2543	2506	2381	2306	3	0	1	198	178	834	827	231	0	
19:07:19	2781	2537	2381	182	0	0	0	0	0	0	0	2781	2750	2543	2506	2381	2306	3	0	1	198	178	1502	159	231	0	
19:07:20	2775	2537	2381	182	0	0	0	0	0	0	0	2781	2750	2543	2506	2381	2306	3	0	1	198	178	1584	77	232	0	
19:07:21	2775	2537	2381	182	0	0	0	0	0	0	0	2781	2750	2543	2506	2381	2306	3	0	1	198	178	334	1327	233	0	
19:07:22	2781	2537	2381	181	0	0	0	0	0	0	0	2781	2750	2543	2506	2381	2306	3	0	1	198	178	1474	187	234	0	
19:07:23	2775	2537	2381	184	0	0	0	0	0	0	0	2781	2750	2543	2506	2381	2306	3	0	1	198	178	1651	10	236	0	
19:07:24	2781	2537	2381	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2381	2306	3	0	1	198	178	0	1661	237	1	
19:07:25	2775	2537	2381	182	0	0	0	0	0	0	0	2781	2750	2543	2506	2381	2306	3	0	1	198	178	1811	150	237	0	
19:07:26	2781	2543	2387	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2387	2306	3	0	1	198	178	1504	157	238	0	
19:07:27	2781	2537	2387	182	0	0	0	0	0	0	0	2781	2750	2543	2506	2387	2306	3	0	1	198	178	1419	242	239	0	
19:07:28	2781	2537	2387	182	0	0	0	0	0	0	0	2781	2750	2543	2506	2387	2306	3	0	1	198	178	1809	148	240	0	
19:07:29	2781	2543	2387	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2387	2306	3	0	1	198	178	666	995	240	0	
19:07:31	2781	2543	2387	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2387	2306	3	0	1	198	178	1621	40	241	0	
19:07:32	2781	2537	2387	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2387	2306	3	0	1	198	178	1759	98	243	0	
19:07:33	2781	2543	2387	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2387	2306	3	0	1	198	178	1597	64	243	0	
19:07:34	2775	2537	2387	185	0	0	0	0	0	0	0	2781	2750	2543	2506	2387	2306	3	0	1	198	178	1811	150	244	0	
19:07:35	2781	2537	2387	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2387	2306	3	0	1	198	178	1568	93	244	0	
19:07:36	2781	2537	2387	184	0	0	0	0	0	0	0	2781	2750	2543	2506	2387	2306	3	0	1	198	178	1781	120	244	0	
19:07:37	2781	2543	2387	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2387	2306	3	0	1	198	178	0	1661	248	1	
19:07:38	2781	2543	2393	184	0	0	0	0	0	0	0	2781	2750	2543	2506	2393	2306	3	0	1	198	178	1622	39	248	0	
19:07:39	2781	2537	2393	184	0	0	0	0	0	0	0	2781	2750	2543	2506	2393	2306	3	0	1	198	178	1565	96	249	0	
19:07:40	2781	2543	2393	182	0	0	0	0	0	0	0	2781	2750	2543	2506	2393	2306	3	0	1	198	178	0	1661	251	1	
19:07:41	2781	2543	2393	181	0	0	0	0	0	0	0	2781	2750	2543	2506	2393	2306	3	0	1	198	178	1803	142	252	0	
19:07:42	2781	2543	2393	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2393	2306	3	0	1	198	178	749	912	252	0	
19:07:43	2781	2543	2393	184	0	0	0	0	0	0	0	2781	2750	2543	2506	2393	2306	3	0	1	198	178	2176	515	254	0	
19:07:44	2781	2543	2393	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2393	2306	3	0	1	198	178	0	1661	254	1	
19:07:45	2781	2543	2393	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2393	2306	3	0	1	198	178	1781	120	0	0	
19:07:46	2781	2543	2393	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2393	2306	3	0	1	198	178	1610	51	1	0	
19:07:47	2781	2543	2393	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2393	2306	3	0	1	198	178	1594	67	2	0	
19:07:48	2781	2543	2393	182	0	0	0	0	0	0	0	2781	2750	2543	2506	2393	2306	3	0	1	198	178	1561	100	4	0	
19:07:49	2781	2543	2393	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2393	2306	3	0	1	198	178	1347	314	5	0	
19:07:50	2781	2543	2393	182	0	0	0	0	0	0	0	2781	2750	2543	2506	2393	2306	3	0	1	198	178	0	1661	6	1	
19:07:51	2781	2543	2400	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2400	2306	3	0	1	198	178	1834	173	6	0	
19:07:52	2781	2543	2400	184	0	0	0	0	0	0	0	2781	2750	2543	2506	2400	2306	3	0	1	198	178	2480	819	9	0	
19:07:54	2781	2543	2400	182	0	0	0	0	0	0	0	2781	2750	2543	2506	2400	2306	3	0	1	198	178	1616	45	9	0	
19:07:55	2781	2543	2400	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2400	2306	3	0	1	198	178	1633	28	9	0	
19:07:56	2781	2543	2400	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2400	2306	3	0	1	198	178	1596	65	9	0	
19:07:57	2781	2543	2400	183	0	0	0	0	0	0	0	2781	2750	2543	2506	2400	2306	3	0	1	198	178	81	1580	9	0	
19:07:58	2787	2543	2400	183	0	0	0	0	0	0	0	2787	2750	2543	2506	2400	2306	3	0	1	198	178	0	1661	11	1	
19:07:59	2781	2543	2400	184	0	0	0	0	0	0	0	2787	2750	2543	2506	2400	2306	3	0	1	198	178	1534	127	12	0	
19:08:00	2781	2543	2406	182	0	0	0	0	0	0	0	2787	2750	2543	2506	2406	2306	3	0	1	198	178	1610	51	13	0	
19:08:01	2787	2550	2406	182	0	0	0	0	0	0	0	2787	2750	2550	2506	2406	2306	3	0	1	198	178	0	1661	14	1	
19:08:02	2787	2543	2400	183	0	0	0	0	0	0	0	2787	2750	2550	2506	2406	2306	3	0	1	198	178	1767	106	15	0	
19:08:03	2787	2543	2406	183	0	0	0	0	0	0	0	2787	2750	2550	2506	2406	2306	3	0	1	198	178	1601	60	16	0	
19:08:04	2787	2543	2406	183	0	0	0	0	0	0	0	2787	2750	2550	2506	2406	2306	3	0	1	198	178	0	1661	18	1	
19:08:05	2787	2543	2406	182	0	0	0	0	0	0	0	2787	2750	2550	2506	2406	2306	3	0	1	198	178	1584	77	19	0	
19:08:06	2781	2543	2406	182	0	0	0	0	0	0	0	2787	2750	2550	2506	2406	2306	3	0	1	198	178	1340	321	19	0	
19:08:07	2787	2543	2406	184	0	0	0	0	0	0	0	2787	2750	2550	2506	2406	2306	3	0	1	198	178	1611	50	20	0	
19:08:08	2787	2543	2406	183	0	0	0	0	0	0	0	2787	2750	2550	2506	2406	2306	3	0	1	198	178	1827	166	22	0	
19:08:09	2787	2543	2412	184	0	0	0	0	0	0	0	2787	2750	2550	2506	2412	2306	3	0	1	198	178	1513	148	23	0	
19:08:10	2787	2543	2412	182	0	0	0	0	0	0	0	2787	2750	2550	2506	2412	2306	3	0	1	198	178	1579	82	23	0	
19:08:11	2787	2543	2412	182	0	0	0	0	0	0	0	2787	2750	2550	2506	2412	2306	3	0	1	198	178	1773	112	26	0	
19:08:12	2787	2543	2412	183	0	0	0	0	0	0	0	2787	2750	2550	2506	2412	2306	3	0	1	198	178	1598	63	26	0	
19:08:13	2787	2543	2412	184	0	0	0	0	0	0	0	2787	2750	2550	2506	2412	2306	3	0	1	198	178	0	1661	27	1	
19:08:14	2787	2543	2412	183	0	0	0	0	0	0	0	2787	2750	2550	2506	2412	2306	3	0	1	198	178	249	1412	27	0	
19:08:15	2787	2543	2412	183	0	0	0	0	0	0	0	2787	2750	2550	2506	2412	2306	3	0	1	198	178	1609	52	27	0	
19:08:16	2787	2543	2412	183	0	0	0	0	0	0	0	2787	2750	2550	2506	2412	2306	3	0	1	198	178	1535	126	28	0	
19:08:17	2787	2550	2412	184	0	0	0	0	0	0	0	2787	2750	2550	2506	2412	2306	3	0	1	198	178	1819	158	28	0	
19:08:18	2787	2543	2412	183	0	0	0	0	0	0	0	2787	2750	2550	2506	2412	2306	3	0	1	198	178	0	1661	30	1	
19:08:20	2787	2543	2418	182	0	0	0	0	0	0	0	2787	2750	2550	2506	2418	2306	3	0	1	198	178	1610	51	30	0	
19:08:21	2787	2543	2418	183	0	0	0	0	0	0	0	2787	2750	2550	2506	2418	2306	3	0	1	198	178	1572	89	30	0	
19:08:22	2787	2550	2418	182	0	0	0	0	0	0	0	2787	2750	2550	2506	2418	2306	3	0	1	198	178	1649	12	30	0	
19:08:23	2787	2543	2418	183	0	0	0	0	0	0	0	2787	2750	2550	2506	2418	2306	3	0	1	198	178	1939	278	30	0	
19:08:24	2787	2543	2418	183	0	0	0	0	0	0	0	2787	2750	2550	2506	2418	2306	3	0	1	198	178	1095	566	31	0	
19:08:25	2787	2543	2418	183	0	0	0	0	0	0	0	2787	2750	2550	2506	2418	2306	3	0	1	198	178	1856	195	32	0	
19:08:26	2787	2543	2418	182	0	0	0	0	0	0	0	2787	2750	2550	2506	2418	2306	3	0	1	198	178	0	1661	33	1	
19:08:27	2787	2543	2418	184	0	0	0	0	0	0	0	2787	2750	2550	2506	2418	2306	3	0	1	198	178	1687	26	34	0	
19:08:28	2787	2550	2418	184	0	0	0	0	0	0	0	2787	2750	2550	2506	2418	2306	3	0	1	198	178	1709	48	34	0	
19:08:29	2787	2550	2418	182	0	0	0	0	0	0	0	2787	2750	2550	2506	2418	2306	3	0	1	198	178	1616	45	34	0	
19:08:30	2793	2543	2418	182	0	0	0	0	0	0	0	2793	2750	2550	2506	2418	2306	3	0	1	198	178	690	971	35	0	
19:08:31	2787	2550	2418	184	0	0	0	0	0	0	0	2793	2750	2550	2506	2418	2306	3	0	1	198	178	1672	11	36	0	
19:08:32	2787	2550	2425	183	0	0	0	0	0	0	0	2793	2750	2550	2506	2425	2306	3	0	1	198	178	1535	126	38	0	
19:08:33	2787	2543	2418	182	0	0	0	0	0	0	0	2793	2750	2550	2506	2425	2306	3	0	1	198	178	1626	35	38	0	
19:08:34	2787	2550	2425	183	0	0	0	0	0	0	0	2793	2750	2550	2506	2425	2306	3	0	1	198	178	1265	396	39	0	
19:08:35	2787	2550	2425	182	0	0	0	0	0	0	0	2793	2750	2550	2506	2425	2306	3	0	1	198	178	1490	171	40	0	
19:08:36	2787	2543	2425	184	0	0	0	0	0	0	0	2793	2750	2550	2506	2425	2306	3	0	1	198	178	1347	314	42	0	
19:08:37	2787	2550	2425	184	0	0	0	0	0	0	0	2793	2750	2550	2506	2425	2306	3	0	1	198	178	0	1661	42	1	
19:08:38	2793	2550	2425	183	0	0	0	0	0	0	0	2793	2750	2550	2506	2425	2306	3	0	1	198	178	1605	56	43	0	
19:08:39	2787	2550	2425	184	0	0	0	0	0	0	0	2793	2750	2550	2506	2425	2306	3	0	1	198	178	1593	68	44	0	
19:08:40	2787	2550	2425	183	0	0	0	0	0	0	0	2793	2750	2550	2506	2425	2306	3	0	1	198	178	1862	201	44	0	
19:08:41	2787	2550	2425	184	0	0	0	0	0	0	0	2793	2750	2550	2506	2425	2306	3	0	1	198	178	1802	141	46	0	
19:08:42	2793	2550	2425	183	0	0	0	0	0	0	0	2793	2750	2550	2506	2425	2306	3	0	1	198	178	337	1324	46	0	
19:08:43	2793	2550	2425	183	0	0	0	0	0	0	0	2793	2750	2550	2506	2425	2306	3	0	1	198	178	1621	40	47	0	
19:08:44	2793	2550	2431	183	0	0	0	0	0	0	0	2793	2750	2550	2506	2431	2306	3	0	1	198	178	1589	72	48	0	
19:08:45	2793	2550	2425	184	0	0	0	0	0	0	0	2793	2750	2550	2506	2431	2306	3	0	1	198	178	0	1661	49	1	
19:08:46	2793	2550	2431	183	0	0	0	0	0	0	0	2793	2750	2550	2506	2431	2306	3	0	1	198	178	2519	858	51	0	
19:08:47	2793	2550	2431	183	0	0	0	0	0	0	0	2793	2750	2550	2506	2431	2306	3	0	1	198	178	1627	34	51	0	
19:08:48	2787	2550	2431	183	0	0	0	0	0	0	0	2793	2750	2550	2506	2431	2306	3	0	1	198	178	1482	179	52	0	
19:08:49	2793	2550	2431	183	0	0	0	0	0	0	0	2793	2750	2550	2506	2431	2306	3	0	1	198	178	1854	193	54	0	
19:08:51	2793	2550	2431	185	0	0	0	0	0	0	0	2793	2750	2550	2506	2431	2306	3	0	1	198	178	1781	120	55	0	
19:08:52	2793	2550	2431	182	0	0	0	0	0	0	0	2793	2750	2550	2506	2431	2306	3	0	1	198	178	1639	22	57	0	
19:08:53	2793	2556	2431	184	0	0	0	0	0	0	0	2793	2750	2556	2506	2431	2306	3	0	1	198	178	0	1661	57	1	
19:08:54	2793	2550	2431	183	0	0	0	0	0	0	0	2793	2750	2556	2506	2431	2306	3	0	1	198	178	1647	14	58	0	
19:08:55	2793	2550	2437	183	0	0	0	0	0	0	0	2793	2750	2556	2506	2437	2306	3	0	1	198	178	1327	334	58	0	
19:08:56	2793	2550	2437	184	0	0	0	0	0	0	0	2793	2750	2556	2506	2437	2306	3	0	1	198	178	1766	105	58	0	
19:08:57	2793	2550	2437	183	0	0	0	0	0	0	0	2793	2750	2556	2506	2437	2306	3	0	1	198	178	0	1661	59	1	
